date,city_name,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,aqi_value,aqi_category
2025-05-07,Kuwait City,159.9,167.3,162.6,188.1,194.2,Unhealthy
2025-05-08,Kuwait City,150.6,190.5,154.5,176.6,185.9,Unhealthy
2025-05-09,Kuwait City,176.0,188.2,172.4,194.6,210.5,Very Unhealthy
2025-05-10,Kuwait City,137.2,154.1,138.5,154.1,171.6,Unhealthy
2025-05-11,Kuwait City,126.3,141.1,134.2,146.7,162.9,Unhealthy
2025-05-12,Kuwait City,184.2,195.8,193.8,211.6,213.0,Very Unhealthy
2025-05-13,Kuwait City,157.4,179.0,153.6,184.8,211.0,Very Unhealthy
2025-05-14,Kuwait City,153.3,167.3,156.9,176.1,175.5,Unhealthy
2025-05-15,Kuwait City,163.7,186.0,166.8,189.8,205.4,Very Unhealthy
2025-05-16,Kuwait City,156.0,170.0,133.1,174.0,169.9,Unhealthy
2025-05-17,Kuwait City,137.7,151.6,139.9,140.9,157.5,Unhealthy
2025-05-18,Kuwait City,129.0,143.9,126.3,139.0,140.2,Unhealthy for Sensitive Groups
2025-05-19,Kuwait City,164.3,183.4,167.1,168.2,188.9,Unhealthy
2025-05-20,Kuwait City,172.3,199.4,175.2,200.0,214.6,Very Unhealthy
2025-05-21,Kuwait City,175.0,172.4,157.7,167.0,195.2,Unhealthy
2025-05-22,Kuwait City,153.7,157.8,143.5,157.3,188.4,Unhealthy
2025-05-23,Kuwait City,169.7,195.4,186.6,207.7,230.7,Very Unhealthy
2025-05-24,Kuwait City,152.7,147.2,123.7,145.1,132.0,Unhealthy for Sensitive Groups
2025-05-25,Kuwait City,131.3,141.3,133.5,134.2,147.3,Unhealthy for Sensitive Groups
2025-05-26,Kuwait City,163.1,166.9,155.4,159.7,172.5,Unhealthy
2025-05-27,Kuwait City,149.1,186.6,151.8,177.2,193.4,Unhealthy
2025-05-28,Kuwait City,187.8,190.4,175.6,181.0,201.8,Very Unhealthy
2025-05-29,Kuwait City,175.8,166.1,160.9,173.3,187.5,Unhealthy
2025-05-30,Kuwait City,190.3,193.6,184.6,203.3,220.2,Very Unhealthy
2025-05-31,Kuwait City,123.6,129.9,120.3,146.0,154.0,Unhealthy
2025-06-01,Kuwait City,94.8,90.2,90.2,113.0,120.6,Unhealthy for Sensitive Groups
2025-06-02,Kuwait City,153.6,158.6,144.8,141.1,180.6,Unhealthy
2025-06-03,Kuwait City,139.4,146.6,148.9,157.5,174.9,Unhealthy
2025-06-04,Kuwait City,144.7,160.2,159.1,154.2,179.6,Unhealthy
2025-06-05,Kuwait City,132.1,169.0,133.3,134.0,155.3,Unhealthy
2025-06-06,Kuwait City,124.9,129.1,139.0,138.3,161.0,Unhealthy
2025-06-07,Kuwait City,87.6,101.8,103.1,101.9,121.0,Unhealthy for Sensitive Groups
2025-06-08,Kuwait City,93.7,120.1,103.2,109.6,132.0,Unhealthy for Sensitive Groups
2025-06-09,Kuwait City,133.2,133.8,119.3,123.4,163.5,Unhealthy
2025-06-10,Kuwait City,138.1,148.9,138.5,162.8,176.6,Unhealthy
2025-06-11,Kuwait City,146.0,150.0,130.4,162.2,167.1,Unhealthy
2025-06-12,Kuwait City,150.2,152.7,147.6,153.0,178.2,Unhealthy
2025-06-13,Kuwait City,111.4,147.6,116.8,137.9,148.5,Unhealthy for Sensitive Groups
2025-06-14,Kuwait City,95.3,111.0,109.9,122.3,125.9,Unhealthy for Sensitive Groups
2025-06-15,Kuwait City,84.3,102.2,89.6,100.6,111.5,Unhealthy for Sensitive Groups
2025-06-16,Kuwait City,139.1,134.5,120.8,162.2,159.5,Unhealthy
2025-06-17,Kuwait City,112.5,121.8,128.4,134.8,161.1,Unhealthy
2025-06-18,Kuwait City,134.9,160.1,146.0,166.4,173.7,Unhealthy
2025-06-19,Kuwait City,134.2,134.6,134.4,140.4,154.0,Unhealthy
2025-06-20,Kuwait City,126.3,141.2,133.8,132.0,145.1,Unhealthy for Sensitive Groups
2025-06-21,Kuwait City,95.5,116.8,106.6,121.8,136.1,Unhealthy for Sensitive Groups
2025-06-22,Kuwait City,116.5,122.6,119.5,138.5,134.3,Unhealthy for Sensitive Groups
2025-06-23,Kuwait City,145.0,140.7,142.6,157.1,177.2,Unhealthy
2025-06-24,Kuwait City,145.8,138.1,135.0,139.7,166.9,Unhealthy
2025-06-25,Kuwait City,141.9,132.8,124.7,157.0,162.5,Unhealthy
2025-06-26,Kuwait City,143.2,148.4,134.8,152.3,174.0,Unhealthy
2025-06-27,Kuwait City,128.2,135.6,131.6,141.9,154.4,Unhealthy
2025-06-28,Kuwait City,94.6,106.7,88.7,114.8,116.8,Unhealthy for Sensitive Groups
2025-06-29,Kuwait City,92.2,106.5,98.8,109.9,114.7,Unhealthy for Sensitive Groups
2025-06-30,Kuwait City,155.6,160.1,146.7,152.4,175.0,Unhealthy
2025-07-01,Kuwait City,119.3,124.5,131.3,139.8,148.2,Unhealthy for Sensitive Groups
2025-07-02,Kuwait City,136.9,149.4,148.1,159.1,195.0,Unhealthy
2025-07-03,Kuwait City,118.8,137.2,119.0,130.6,147.7,Unhealthy for Sensitive Groups
2025-07-04,Kuwait City,130.8,143.3,133.7,145.6,158.8,Unhealthy
2025-07-05,Kuwait City,114.2,115.0,108.6,122.6,123.2,Unhealthy for Sensitive Groups
2025-07-06,Kuwait City,110.4,112.8,110.5,115.6,118.8,Unhealthy for Sensitive Groups
2025-07-07,Kuwait City,140.6,145.2,146.5,149.0,173.3,Unhealthy
2025-07-08,Kuwait City,140.2,146.2,136.3,161.4,163.3,Unhealthy
2025-07-09,Kuwait City,144.7,152.4,132.4,164.6,177.2,Unhealthy
2025-07-10,Kuwait City,137.5,146.1,136.5,145.4,159.6,Unhealthy
2025-07-11,Kuwait City,136.9,142.4,132.9,169.2,169.2,Unhealthy
2025-07-12,Kuwait City,101.6,109.1,107.5,129.8,143.5,Unhealthy for Sensitive Groups
2025-07-13,Kuwait City,100.1,111.5,106.5,134.4,138.4,Unhealthy for Sensitive Groups
2025-07-14,Kuwait City,133.8,136.8,141.4,154.9,160.6,Unhealthy
2025-07-15,Kuwait City,126.3,141.8,116.0,139.2,160.3,Unhealthy
2025-07-16,Kuwait City,127.1,139.5,120.2,156.9,165.7,Unhealthy
2025-07-17,Kuwait City,126.8,144.5,133.3,126.8,141.6,Unhealthy for Sensitive Groups
2025-07-18,Kuwait City,138.7,146.0,142.3,147.3,169.7,Unhealthy
2025-07-19,Kuwait City,103.4,123.1,95.2,117.3,122.1,Unhealthy for Sensitive Groups
2025-07-20,Kuwait City,72.9,97.0,85.5,100.6,104.7,Unhealthy for Sensitive Groups
2025-07-21,Kuwait City,151.8,171.8,140.5,166.4,179.2,Unhealthy
2025-07-22,Kuwait City,130.5,136.1,120.5,151.5,148.9,Unhealthy for Sensitive Groups
2025-07-23,Kuwait City,148.8,168.4,134.7,156.7,188.3,Unhealthy
2025-07-24,Kuwait City,129.0,138.1,123.9,145.2,154.4,Unhealthy
2025-07-25,Kuwait City,134.8,136.8,133.8,146.6,163.7,Unhealthy
2025-07-26,Kuwait City,89.3,95.5,109.2,106.3,98.0,Moderate
2025-07-27,Kuwait City,103.2,105.7,96.0,121.0,115.2,Unhealthy for Sensitive Groups
2025-07-28,Kuwait City,130.0,137.8,129.6,148.1,156.0,Unhealthy
2025-07-29,Kuwait City,140.0,145.8,139.6,158.0,172.7,Unhealthy
2025-07-30,Kuwait City,138.8,133.5,120.4,142.9,162.9,Unhealthy
2025-07-31,Kuwait City,140.9,133.6,105.9,130.9,146.4,Unhealthy for Sensitive Groups
2025-08-01,Kuwait City,133.3,150.0,145.1,142.3,181.7,Unhealthy
2025-08-02,Kuwait City,104.3,107.7,109.9,112.6,150.7,Unhealthy
2025-08-03,Kuwait City,110.9,106.3,113.4,114.3,136.7,Unhealthy for Sensitive Groups
2025-08-04,Kuwait City,135.9,139.6,127.8,145.4,154.9,Unhealthy
2025-08-05,Kuwait City,119.2,140.5,122.1,148.8,164.2,Unhealthy
2025-08-06,Kuwait City,141.6,130.5,130.7,138.6,151.7,Unhealthy
2025-08-07,Kuwait City,116.6,134.3,131.3,157.4,174.4,Unhealthy
2025-08-08,Kuwait City,133.5,134.9,124.0,131.8,154.6,Unhealthy
2025-08-09,Kuwait City,99.1,102.7,109.5,118.0,113.1,Unhealthy for Sensitive Groups
2025-08-10,Kuwait City,107.6,94.4,89.6,81.5,109.2,Unhealthy for Sensitive Groups
2025-08-11,Kuwait City,124.5,144.1,135.7,157.3,136.4,Unhealthy for Sensitive Groups
2025-08-12,Kuwait City,130.3,129.0,123.3,140.2,147.8,Unhealthy for Sensitive Groups
2025-08-13,Kuwait City,122.1,148.5,146.2,149.7,166.5,Unhealthy
2025-08-14,Kuwait City,118.2,131.0,135.2,149.0,153.7,Unhealthy
2025-08-15,Kuwait City,114.7,134.3,120.6,142.9,150.0,Unhealthy for Sensitive Groups
2025-08-16,Kuwait City,110.9,115.6,94.3,109.0,131.5,Unhealthy for Sensitive Groups
2025-08-17,Kuwait City,104.5,120.1,113.6,137.3,132.5,Unhealthy for Sensitive Groups
2025-08-18,Kuwait City,127.4,153.5,139.3,155.3,176.7,Unhealthy
2025-08-19,Kuwait City,150.1,157.2,137.3,166.1,162.2,Unhealthy
2025-08-20,Kuwait City,137.7,134.2,137.0,159.1,170.3,Unhealthy
2025-08-21,Kuwait City,137.4,144.7,134.5,158.5,154.8,Unhealthy
2025-08-22,Kuwait City,138.2,163.3,154.3,164.8,179.6,Unhealthy
2025-08-23,Kuwait City,102.6,90.4,104.6,102.2,131.9,Unhealthy for Sensitive Groups
2025-08-24,Kuwait City,100.4,105.1,93.9,109.3,120.1,Unhealthy for Sensitive Groups
2025-08-25,Kuwait City,139.8,147.6,127.6,164.9,165.8,Unhealthy
2025-08-26,Kuwait City,148.6,156.0,140.4,148.9,172.4,Unhealthy
2025-08-27,Kuwait City,122.7,125.1,124.1,133.8,147.4,Unhealthy for Sensitive Groups
2025-08-28,Kuwait City,121.9,142.5,130.3,154.3,175.6,Unhealthy
2025-08-29,Kuwait City,137.7,147.3,145.6,151.8,158.5,Unhealthy
2025-08-30,Kuwait City,86.2,103.6,95.7,121.3,122.1,Unhealthy for Sensitive Groups
2025-08-31,Kuwait City,100.6,117.8,86.5,120.4,116.1,Unhealthy for Sensitive Groups
2025-09-01,Kuwait City,182.1,181.0,175.2,199.3,199.9,Unhealthy
2025-09-02,Kuwait City,171.7,181.6,166.2,185.9,204.8,Very Unhealthy
2025-09-03,Kuwait City,155.9,141.6,152.5,165.5,199.0,Unhealthy
2025-09-04,Kuwait City,186.4,175.4,181.2,198.1,212.8,Very Unhealthy
2025-09-05,Kuwait City,175.7,183.2,175.4,181.3,210.4,Very Unhealthy
2025-09-06,Kuwait City,113.4,118.1,110.5,132.6,152.5,Unhealthy
2025-09-07,Kuwait City,122.2,127.0,132.6,146.3,164.9,Unhealthy
2025-09-08,Kuwait City,154.1,172.7,153.8,167.0,175.3,Unhealthy
2025-09-09,Kuwait City,155.3,160.5,158.4,174.4,176.1,Unhealthy
2025-09-10,Kuwait City,166.3,182.2,163.3,187.3,219.0,Very Unhealthy
2025-09-11,Kuwait City,175.4,196.5,167.6,187.4,199.5,Unhealthy
2025-09-12,Kuwait City,157.3,174.5,169.2,188.4,205.4,Very Unhealthy
2025-09-13,Kuwait City,132.8,150.4,147.2,162.3,160.9,Unhealthy
2025-09-14,Kuwait City,126.2,140.8,116.3,133.5,156.0,Unhealthy
2025-09-15,Kuwait City,152.6,163.3,147.2,197.4,189.8,Unhealthy
2025-09-16,Kuwait City,164.2,155.7,175.0,163.3,174.4,Unhealthy
2025-09-17,Kuwait City,178.1,198.9,193.0,199.8,225.8,Very Unhealthy
2025-09-18,Kuwait City,176.3,184.6,166.5,192.9,220.6,Very Unhealthy
2025-09-19,Kuwait City,167.8,177.1,161.7,195.7,186.4,Unhealthy
2025-09-20,Kuwait City,130.8,136.1,140.9,165.0,162.3,Unhealthy
2025-09-21,Kuwait City,132.7,135.7,132.0,160.7,143.3,Unhealthy for Sensitive Groups
2025-09-22,Kuwait City,151.9,166.1,157.0,168.0,202.9,Very Unhealthy
2025-09-23,Kuwait City,182.9,175.2,174.2,183.9,207.0,Very Unhealthy
2025-09-24,Kuwait City,178.1,182.4,189.2,205.3,207.3,Very Unhealthy
2025-09-25,Kuwait City,170.7,175.9,170.1,192.4,203.6,Very Unhealthy
2025-09-26,Kuwait City,183.7,187.9,167.8,190.8,212.4,Very Unhealthy
2025-09-27,Kuwait City,117.6,126.7,127.2,128.2,155.6,Unhealthy
2025-09-28,Kuwait City,124.6,140.9,133.4,129.4,148.7,Unhealthy for Sensitive Groups
2025-09-29,Kuwait City,158.7,173.7,148.2,186.3,194.0,Unhealthy
2025-09-30,Kuwait City,189.4,185.4,185.6,186.3,213.7,Very Unhealthy
2025-10-01,Kuwait City,179.6,180.0,170.0,197.3,221.9,Very Unhealthy
2025-10-02,Kuwait City,186.0,192.3,181.9,211.6,199.8,Unhealthy
2025-10-03,Kuwait City,169.3,190.0,182.1,211.7,220.4,Very Unhealthy
2025-10-04,Kuwait City,138.8,140.0,139.1,157.5,168.7,Unhealthy
2025-10-05,Kuwait City,121.1,128.7,135.0,135.4,141.2,Unhealthy for Sensitive Groups
2025-10-06,Kuwait City,162.9,169.6,164.8,200.2,207.2,Very Unhealthy
2025-10-07,Kuwait City,178.4,183.1,169.9,188.6,195.1,Unhealthy
2025-10-08,Kuwait City,167.2,172.2,170.1,199.6,197.7,Unhealthy
2025-10-09,Kuwait City,164.7,168.9,155.9,178.5,181.8,Unhealthy
2025-10-10,Kuwait City,174.2,169.4,163.4,186.1,217.0,Very Unhealthy
2025-10-11,Kuwait City,120.1,140.3,124.8,140.7,160.1,Unhealthy
2025-10-12,Kuwait City,143.9,153.2,138.0,155.5,152.9,Unhealthy
2025-10-13,Kuwait City,163.8,184.7,166.6,191.7,192.6,Unhealthy
2025-10-14,Kuwait City,185.8,197.4,171.3,203.8,225.1,Very Unhealthy
2025-10-15,Kuwait City,167.2,150.9,138.4,166.6,190.6,Unhealthy
2025-10-16,Kuwait City,178.0,198.1,167.2,218.1,231.9,Very Unhealthy
2025-10-17,Kuwait City,185.5,198.9,183.6,192.8,225.3,Very Unhealthy
2025-10-18,Kuwait City,138.7,135.1,135.9,138.1,155.8,Unhealthy
2025-10-19,Kuwait City,138.3,147.1,137.4,147.9,177.0,Unhealthy
2025-10-20,Kuwait City,152.9,174.4,148.4,175.4,201.9,Very Unhealthy
2025-10-21,Kuwait City,160.9,189.9,174.0,196.2,232.0,Very Unhealthy
2025-10-22,Kuwait City,161.7,164.6,149.9,155.0,178.2,Unhealthy
2025-10-23,Kuwait City,158.2,169.3,167.6,165.1,198.2,Unhealthy
2025-10-24,Kuwait City,143.6,151.3,161.1,163.5,182.0,Unhealthy
2025-10-25,Kuwait City,133.8,152.2,148.6,154.5,175.0,Unhealthy
2025-10-26,Kuwait City,148.8,164.0,138.1,155.2,177.0,Unhealthy
2025-10-27,Kuwait City,177.4,184.7,164.2,190.6,207.0,Very Unhealthy
2025-10-28,Kuwait City,175.5,186.0,172.2,204.8,225.6,Very Unhealthy
2025-10-29,Kuwait City,163.8,155.1,156.6,171.2,198.1,Unhealthy
2025-10-30,Kuwait City,207.6,195.3,164.7,200.2,197.9,Unhealthy
2025-10-31,Kuwait City,182.1,186.0,181.2,200.5,235.0,Very Unhealthy
2025-11-01,Kuwait City,148.5,159.5,157.6,154.8,185.5,Unhealthy
2025-11-02,Kuwait City,138.8,169.8,155.5,175.2,157.0,Unhealthy
2025-11-03,Kuwait City,189.6,203.5,178.5,215.7,211.7,Very Unhealthy
2025-11-04,Kuwait City,188.7,228.2,211.6,242.6,261.7,Very Unhealthy
2025-11-05,Kuwait City,209.8,239.8,222.2,234.0,242.6,Very Unhealthy
2025-11-06,Kuwait City,193.9,203.0,192.0,206.0,227.5,Very Unhealthy
2025-11-07,Kuwait City,196.3,194.2,194.7,210.7,224.9,Very Unhealthy
2025-11-08,Kuwait City,162.9,158.7,158.3,173.0,172.5,Unhealthy
2025-11-09,Kuwait City,158.6,151.1,145.9,170.1,170.5,Unhealthy
2025-11-10,Kuwait City,167.4,186.8,179.9,203.6,231.8,Very Unhealthy
2025-11-11,Kuwait City,225.2,234.3,234.1,231.0,241.4,Very Unhealthy
2025-11-12,Kuwait City,205.7,213.3,206.1,230.9,240.1,Very Unhealthy
2025-11-13,Kuwait City,206.0,218.9,226.2,227.1,263.3,Very Unhealthy
2025-11-14,Kuwait City,189.4,201.9,191.8,205.3,216.9,Very Unhealthy
2025-11-15,Kuwait City,138.9,159.8,142.1,153.9,197.5,Unhealthy
2025-11-16,Kuwait City,144.8,175.2,165.1,186.9,208.4,Very Unhealthy
2025-11-17,Kuwait City,183.6,203.2,194.4,216.6,231.4,Very Unhealthy
2025-11-18,Kuwait City,182.7,209.3,182.0,194.1,232.9,Very Unhealthy
2025-11-19,Kuwait City,222.3,220.3,202.9,225.2,254.6,Very Unhealthy
2025-11-20,Kuwait City,220.4,237.3,219.9,223.8,269.8,Very Unhealthy
2025-11-21,Kuwait City,181.9,204.1,182.0,208.1,243.4,Very Unhealthy
2025-11-22,Kuwait City,168.7,180.3,168.1,197.8,196.5,Unhealthy
2025-11-23,Kuwait City,158.2,188.4,165.3,170.3,176.5,Unhealthy
2025-11-24,Kuwait City,219.7,244.0,229.4,241.8,279.1,Very Unhealthy
2025-11-25,Kuwait City,205.5,236.2,209.7,230.5,258.7,Very Unhealthy
2025-11-26,Kuwait City,203.8,224.1,202.3,231.5,247.5,Very Unhealthy
2025-11-27,Kuwait City,194.8,197.2,207.6,209.1,234.4,Very Unhealthy
2025-11-28,Kuwait City,199.4,209.7,201.5,221.4,263.5,Very Unhealthy
2025-11-29,Kuwait City,166.5,175.2,164.8,191.8,200.4,Very Unhealthy
2025-11-30,Kuwait City,154.6,160.1,132.0,163.7,175.1,Unhealthy
2025-12-01,Kuwait City,227.5,238.0,211.4,227.9,254.6,Very Unhealthy
2025-12-02,Kuwait City,194.9,198.7,199.7,214.0,248.7,Very Unhealthy
2025-12-03,Kuwait City,196.1,216.5,181.5,198.8,217.6,Very Unhealthy
2025-12-04,Kuwait City,176.5,207.9,196.8,218.3,249.6,Very Unhealthy
2025-12-05,Kuwait City,208.9,235.9,210.5,227.5,252.7,Very Unhealthy
2025-12-06,Kuwait City,170.4,172.6,160.9,175.4,200.3,Very Unhealthy
2025-12-07,Kuwait City,146.3,160.6,151.8,163.7,193.9,Unhealthy
2025-12-08,Kuwait City,182.3,209.8,193.5,208.6,244.1,Very Unhealthy
2025-12-09,Kuwait City,192.1,219.2,199.2,225.3,236.5,Very Unhealthy
2025-12-10,Kuwait City,201.1,217.6,208.9,209.7,253.7,Very Unhealthy
2025-12-11,Kuwait City,211.1,219.9,223.6,258.4,247.6,Very Unhealthy
2025-12-12,Kuwait City,172.4,195.2,182.9,201.8,234.6,Very Unhealthy
2025-12-13,Kuwait City,169.5,167.6,163.4,178.1,198.6,Unhealthy
2025-12-14,Kuwait City,147.9,166.7,164.3,180.3,182.8,Unhealthy
2025-12-15,Kuwait City,217.9,219.7,201.5,239.4,263.2,Very Unhealthy
2025-12-16,Kuwait City,212.3,245.1,215.5,236.5,264.9,Very Unhealthy
2025-12-17,Kuwait City,194.4,241.5,213.3,243.9,260.6,Very Unhealthy
2025-12-18,Kuwait City,205.9,227.3,209.9,240.8,239.1,Very Unhealthy
2025-12-19,Kuwait City,219.9,220.2,217.5,240.3,253.6,Very Unhealthy
2025-12-20,Kuwait City,146.3,157.3,159.2,186.9,193.9,Unhealthy
2025-12-21,Kuwait City,162.4,172.2,150.0,176.4,210.7,Very Unhealthy
2025-12-22,Kuwait City,210.0,222.9,212.8,227.2,239.2,Very Unhealthy
2025-12-23,Kuwait City,211.6,211.7,200.2,226.0,236.1,Very Unhealthy
2025-12-24,Kuwait City,207.0,206.4,205.7,228.0,240.9,Very Unhealthy
2025-12-25,Kuwait City,216.4,241.5,222.2,242.8,260.9,Very Unhealthy
2025-12-26,Kuwait City,224.8,230.7,219.4,234.2,264.9,Very Unhealthy
2025-12-27,Kuwait City,169.0,166.9,163.8,185.3,202.1,Very Unhealthy
2025-12-28,Kuwait City,140.1,137.7,149.0,177.4,170.1,Unhealthy
2025-12-29,Kuwait City,204.8,214.4,206.3,234.3,246.5,Very Unhealthy
2025-12-30,Kuwait City,209.4,226.1,228.3,241.9,260.7,Very Unhealthy
2025-12-31,Kuwait City,218.3,222.7,213.2,229.2,259.6,Very Unhealthy
2026-01-01,Kuwait City,188.9,203.0,181.3,199.2,229.8,Very Unhealthy
2026-01-02,Kuwait City,190.7,193.9,181.9,198.2,227.0,Very Unhealthy
2026-01-03,Kuwait City,150.7,151.2,133.4,165.3,180.7,Unhealthy
2026-01-04,Kuwait City,157.1,151.0,143.5,161.2,174.7,Unhealthy
2026-01-05,Kuwait City,186.5,181.0,178.0,203.3,231.7,Very Unhealthy
2026-01-06,Kuwait City,228.1,233.2,218.0,249.0,267.0,Very Unhealthy
2026-01-07,Kuwait City,198.6,216.1,198.7,244.7,243.4,Very Unhealthy
2026-01-08,Kuwait City,199.1,236.2,229.7,230.3,248.2,Very Unhealthy
2026-01-09,Kuwait City,210.4,234.9,227.6,254.1,278.2,Very Unhealthy
2026-01-10,Kuwait City,164.1,175.0,176.6,195.7,201.2,Very Unhealthy
2026-01-11,Kuwait City,165.8,155.0,159.1,181.1,194.0,Unhealthy
2026-01-12,Kuwait City,200.2,212.4,203.4,221.3,242.7,Very Unhealthy
2026-01-13,Kuwait City,216.1,224.1,197.1,221.0,240.9,Very Unhealthy
2026-01-14,Kuwait City,196.2,216.6,207.8,229.0,233.7,Very Unhealthy
2026-01-15,Kuwait City,195.8,221.7,194.5,205.0,232.0,Very Unhealthy
2026-01-16,Kuwait City,182.7,204.3,171.0,208.8,214.0,Very Unhealthy
2026-01-17,Kuwait City,162.2,163.7,137.3,162.3,188.4,Unhealthy
2026-01-18,Kuwait City,138.7,133.8,140.5,165.6,192.1,Unhealthy
2026-01-19,Kuwait City,195.8,225.1,199.3,220.3,235.7,Very Unhealthy
2026-01-20,Kuwait City,189.7,200.1,184.8,218.4,241.9,Very Unhealthy
2026-01-21,Kuwait City,200.5,227.2,200.6,236.0,260.1,Very Unhealthy
2026-01-22,Kuwait City,190.6,224.6,198.7,214.3,234.1,Very Unhealthy
2026-01-23,Kuwait City,206.4,228.2,202.3,229.6,253.1,Very Unhealthy
2026-01-24,Kuwait City,149.3,145.7,141.0,162.7,168.1,Unhealthy
2026-01-25,Kuwait City,172.7,178.8,150.2,174.2,186.4,Unhealthy
2026-01-26,Kuwait City,221.7,241.9,226.3,248.2,274.6,Very Unhealthy
2026-01-27,Kuwait City,189.3,212.0,207.7,218.0,227.4,Very Unhealthy
2026-01-28,Kuwait City,217.4,239.9,228.2,245.1,254.4,Very Unhealthy
2026-01-29,Kuwait City,213.3,228.6,204.4,240.4,257.9,Very Unhealthy
2026-01-30,Kuwait City,181.7,194.8,185.6,212.0,227.2,Very Unhealthy
2026-01-31,Kuwait City,141.3,153.0,141.3,160.8,161.7,Unhealthy
2026-02-01,Kuwait City,140.1,161.0,144.1,156.9,177.1,Unhealthy
2026-02-02,Kuwait City,215.3,223.9,222.0,242.2,251.2,Very Unhealthy
2026-02-03,Kuwait City,230.3,211.9,209.0,239.9,279.9,Very Unhealthy
2026-02-04,Kuwait City,205.3,211.7,202.1,227.1,233.1,Very Unhealthy
2026-02-05,Kuwait City,191.8,194.4,198.9,221.4,243.0,Very Unhealthy
2026-02-06,Kuwait City,214.4,238.2,226.7,245.0,249.8,Very Unhealthy
2026-02-07,Kuwait City,165.2,191.4,173.3,185.9,191.1,Unhealthy
2026-02-08,Kuwait City,167.3,181.1,165.7,191.4,194.6,Unhealthy
2026-02-09,Kuwait City,208.1,229.6,213.1,236.2,261.0,Very Unhealthy
2026-02-10,Kuwait City,207.2,207.4,197.2,229.9,221.1,Very Unhealthy
2026-02-11,Kuwait City,196.7,202.8,181.0,201.3,216.7,Very Unhealthy
2026-02-12,Kuwait City,200.0,199.5,187.0,205.9,229.1,Very Unhealthy
2026-02-13,Kuwait City,205.9,227.3,217.8,231.8,247.0,Very Unhealthy
2026-02-14,Kuwait City,159.0,166.1,157.7,184.5,199.1,Unhealthy
2026-02-15,Kuwait City,154.0,159.0,137.8,153.1,181.6,Unhealthy
2026-02-16,Kuwait City,198.7,223.1,209.0,229.9,244.9,Very Unhealthy
2026-02-17,Kuwait City,211.8,221.5,226.8,251.9,269.9,Very Unhealthy
2026-02-18,Kuwait City,203.1,224.4,191.5,234.6,253.0,Very Unhealthy
2026-02-19,Kuwait City,201.3,230.9,201.3,228.4,235.3,Very Unhealthy
2026-02-20,Kuwait City,208.2,214.8,205.3,219.6,230.5,Very Unhealthy
2026-02-21,Kuwait City,164.6,171.1,160.8,170.2,195.7,Unhealthy
2026-02-22,Kuwait City,169.1,174.8,171.0,182.9,202.9,Very Unhealthy
2026-02-23,Kuwait City,206.8,223.9,194.1,233.5,241.8,Very Unhealthy
2026-02-24,Kuwait City,191.6,191.8,175.3,204.0,222.5,Very Unhealthy
2026-02-25,Kuwait City,203.1,209.7,198.4,217.1,233.0,Very Unhealthy
2026-02-26,Kuwait City,205.3,222.0,200.0,228.9,240.7,Very Unhealthy
2026-02-27,Kuwait City,202.1,210.4,201.1,215.0,235.9,Very Unhealthy
2026-02-28,Kuwait City,154.2,133.3,150.5,156.5,176.0,Unhealthy
2026-03-01,Kuwait City,142.0,143.4,144.9,157.1,182.1,Unhealthy
2026-03-02,Kuwait City,174.9,186.4,169.8,187.0,206.2,Very Unhealthy
2026-03-03,Kuwait City,181.1,189.8,182.3,192.6,205.4,Very Unhealthy
2026-03-04,Kuwait City,151.0,183.3,157.4,186.1,203.9,Very Unhealthy
2026-03-05,Kuwait City,150.4,198.0,175.6,179.7,210.9,Very Unhealthy
2026-03-06,Kuwait City,181.8,190.1,186.7,216.9,222.2,Very Unhealthy
2026-03-07,Kuwait City,133.1,151.3,135.2,145.4,169.9,Unhealthy
2026-03-08,Kuwait City,123.8,126.9,130.9,131.1,156.8,Unhealthy
2026-03-09,Kuwait City,164.5,160.0,155.3,167.3,183.4,Unhealthy
2026-03-10,Kuwait City,155.7,170.2,166.6,189.0,199.3,Unhealthy
2026-03-11,Kuwait City,175.9,179.5,172.7,188.8,200.6,Very Unhealthy
2026-03-12,Kuwait City,153.6,164.8,151.6,173.5,176.5,Unhealthy
2026-03-13,Kuwait City,169.5,200.9,182.6,206.6,211.8,Very Unhealthy
2026-03-14,Kuwait City,120.2,132.9,125.6,126.1,162.2,Unhealthy
2026-03-15,Kuwait City,122.2,136.5,117.7,141.4,144.7,Unhealthy for Sensitive Groups
2026-03-16,Kuwait City,171.2,192.9,178.0,175.4,223.0,Very Unhealthy
2026-03-17,Kuwait City,179.4,207.3,187.5,216.9,236.7,Very Unhealthy
2026-03-18,Kuwait City,148.4,177.9,158.5,171.4,187.3,Unhealthy
2026-03-19,Kuwait City,166.2,172.5,169.0,179.6,202.5,Very Unhealthy
2026-03-20,Kuwait City,169.6,187.9,190.7,190.4,239.2,Very Unhealthy
2026-03-21,Kuwait City,128.9,144.7,133.2,139.1,163.6,Unhealthy
2026-03-22,Kuwait City,126.8,135.1,123.1,147.6,156.1,Unhealthy
2026-03-23,Kuwait City,177.9,181.8,160.2,183.9,222.2,Very Unhealthy
2026-03-24,Kuwait City,162.0,171.6,151.5,185.8,191.4,Unhealthy
2026-03-25,Kuwait City,155.1,160.6,150.5,175.1,197.3,Unhealthy
2026-03-26,Kuwait City,173.7,163.8,162.3,185.8,200.0,Unhealthy
